,target_var,condition_var,condition_val,intervention,prob,prob_std,prop_valid,n_intermediate,prop_d_separating,all_intermediate_vars
179,X93,X24,1,1,0.09496676854111931,0.27217442792853813,1.1,22.90909090909091,1.0,"['X46', 'X67', 'X97', 'X14', 'X30', 'X17', 'X73', 'X5', 'X70', 'X23', 'X72', 'X39', 'X16', 'X4', 'X20', 'X41', 'X31', 'X34', 'X77', 'X78', 'X58', 'X35', 'X98', 'X0', 'X45', 'X36', 'X94', 'X33', 'X47', 'X65', 'X15', 'X27', 'X88', 'X9', 'X13', 'X95', 'X10', 'X52', 'X2', 'X51', 'X91', 'X26', 'X86', 'X19', 'X74', 'X12', 'X92', 'X71']"
180,X62,X64,0,0,0.7033699212595821,0.449874536809965,1.0,8.0,1.0,"['X20', 'X67', 'X14', 'X77', 'X95', 'X44', 'X98', 'X12']"
181,X62,X64,0,1,0.7528474221006036,0.4240101208429622,2.0,8.0,1.0,"['X20', 'X67', 'X14', 'X77', 'X95', 'X44', 'X98', 'X12']"
182,X62,X64,1,0,0.020923937670886517,0.0013324007810275973,1.0,8.0,1.0,"['X20', 'X67', 'X14', 'X77', 'X95', 'X44', 'X98', 'X12']"
183,X62,X64,1,1,0.028168222215026618,0.007350884159218931,2.0,8.0,1.0,"['X20', 'X67', 'X14', 'X77', 'X95', 'X44', 'X98', 'X12']"
184,X93,X12,0,0,0.6619565192610025,0.4023512141131008,1.0,2.0,1.0,"['X20', 'X2']"
185,X93,X12,0,1,0.33894438594579696,0.4304417359155397,2.0,2.0,1.0,"['X20', 'X2']"
186,X93,X12,1,0,0.00873709712177515,0.0005069491166738399,1.0,2.0,1.0,"['X20', 'X2']"
187,X93,X12,1,1,0.13705998715013265,0.30831002317314044,2.0,2.0,1.0,"['X20', 'X2']"
188,X8,X90,0,0,0.9138322651386261,0.19865193331693154,1.0,3.0,1.0,"['X27', 'X97', 'X32']"
189,X8,X90,0,1,0.8831603914499283,0.23314475505572996,2.0,3.0,1.0,"['X27', 'X97', 'X32']"
190,X8,X90,1,0,0.3064011424779892,0.0026930540800094607,1.0,3.0,1.0,"['X27', 'X97', 'X32']"
191,X8,X90,1,1,0.3178332135081291,0.011886160719862596,2.0,3.0,1.0,"['X27', 'X97', 'X32']"
192,X12,X93,0,0,0.9335422396659852,0.0008245095972766576,1.0,6.0,1.0,"['X20', 'X14', 'X73', 'X2', 'X72', 'X45']"
193,X12,X93,0,1,0.9220986902713776,0.011566355144516196,2.0,6.0,1.0,"['X20', 'X14', 'X73', 'X2', 'X72', 'X45']"
194,X12,X93,1,0,0.031221252121031284,0.0017840044544268979,1.0,6.0,1.0,"['X20', 'X14', 'X73', 'X2', 'X72', 'X45']"
195,X12,X93,1,1,0.4165814152918756,0.42389057199461183,2.0,6.0,1.0,"['X20', 'X14', 'X73', 'X2', 'X72', 'X45']"
196,X24,X93,0,0,0.9392341017723084,0.021530306947232982,1.0,7.0,0.0,"['X14', 'X17', 'X73', 'X2', 'X98', 'X72', 'X45']"
197,X24,X93,0,1,0.9296046555042267,0.026995193034034085,2.0,7.0,0.0,"['X14', 'X17', 'X73', 'X2', 'X98', 'X72', 'X45']"
198,X24,X93,1,0,0.5152676701545715,0.03521911001103937,1.0,7.0,0.0,"['X14', 'X17', 'X73', 'X2', 'X98', 'X72', 'X45']"
199,X24,X93,1,1,0.6918086379766464,0.18065849731276273,2.0,7.0,0.0,"['X14', 'X17', 'X73', 'X2', 'X98', 'X72', 'X45']"
